# MGGPlanner map-layer baseline (voxblox TSDF, ROS 1)
# scene: room -10 -10   0 .. 10 10  4; obstacle    2 -1.5    0 ..   4 1.5   2
kind,x,y,z,arg,result
voxel,11,12,2.5,0,unknown
voxel,11,12,3.5,0,unknown
voxel,11,12,4.5,0,unknown
voxel,11,13,0.5,0,unknown
voxel,11,13,1.5,0,unknown
voxel,11,13,2.5,0,unknown
voxel,11,13,3.5,0,unknown
voxel,11,13,4.5,0,unknown
voxel,11,14,0.5,0,unknown
voxel,11,14,1.5,0,unknown
voxel,11,14,2.5,0,unknown
voxel,11,14,3.5,0,unknown
voxel,11,14,4.5,0,unknown
voxel,12,-14,0.5,0,unknown
voxel,12,-14,1.5,0,unknown
voxel,12,-14,2.5,0,unknown
voxel,12,-14,3.5,0,unknown
voxel,12,-14,4.5,0,unknown
voxel,12,-13,0.5,0,unknown
voxel,12,-13,1.5,0,unknown
voxel,12,-13,2.5,0,unknown
voxel,12,-13,3.5,0,unknown
voxel,12,-13,4.5,0,unknown
voxel,12,-12,0.5,0,unknown
voxel,12,-12,1.5,0,unknown
voxel,12,-12,2.5,0,unknown
voxel,12,-12,3.5,0,unknown
voxel,12,-12,4.5,0,unknown
voxel,12,-11,0.5,0,unknown
voxel,12,-11,1.5,0,unknown
voxel,12,-11,2.5,0,unknown
voxel,12,-11,3.5,0,unknown
voxel,12,-11,4.5,0,unknown
voxel,12,-10,0.5,0,unknown
voxel,12,-10,1.5,0,unknown
voxel,12,-10,2.5,0,unknown
voxel,12,-10,3.5,0,unknown
voxel,12,-10,4.5,0,unknown
voxel,12,-9,0.5,0,unknown
voxel,12,-9,1.5,0,unknown
voxel,12,-9,2.5,0,unknown
voxel,12,-9,3.5,0,unknown
voxel,12,-9,4.5,0,unknown
voxel,12,-8,0.5,0,unknown
voxel,12,-8,1.5,0,unknown
voxel,12,-8,2.5,0,unknown
voxel,12,-8,3.5,0,unknown
voxel,12,-8,4.5,0,unknown
voxel,12,-7,0.5,0,unknown
voxel,12,-7,1.5,0,unknown
voxel,12,-7,2.5,0,unknown
voxel,12,-7,3.5,0,unknown
voxel,12,-7,4.5,0,unknown
voxel,12,-6,0.5,0,unknown
voxel,12,-6,1.5,0,unknown
voxel,12,-6,2.5,0,unknown
voxel,12,-6,3.5,0,unknown
voxel,12,-6,4.5,0,unknown
voxel,12,-5,0.5,0,unknown
voxel,12,-5,1.5,0,unknown
voxel,12,-5,2.5,0,unknown
voxel,12,-5,3.5,0,unknown
voxel,12,-5,4.5,0,unknown
voxel,12,-4,0.5,0,unknown
voxel,12,-4,1.5,0,unknown
voxel,12,-4,2.5,0,unknown
voxel,12,-4,3.5,0,unknown
voxel,12,-4,4.5,0,unknown
voxel,12,-3,0.5,0,unknown
voxel,12,-3,1.5,0,unknown
voxel,12,-3,2.5,0,unknown
voxel,12,-3,3.5,0,unknown
voxel,12,-3,4.5,0,unknown
voxel,12,-2,0.5,0,unknown
voxel,12,-2,1.5,0,unknown
voxel,12,-2,2.5,0,unknown
voxel,12,-2,3.5,0,unknown
voxel,12,-2,4.5,0,unknown
voxel,12,-1,0.5,0,unknown
voxel,12,-1,1.5,0,unknown
voxel,12,-1,2.5,0,unknown
voxel,12,-1,3.5,0,unknown
voxel,12,-1,4.5,0,unknown
voxel,12,0,0.5,0,unknown
voxel,12,0,1.5,0,unknown
voxel,12,0,2.5,0,unknown
voxel,12,0,3.5,0,unknown
voxel,12,0,4.5,0,unknown
voxel,12,1,0.5,0,unknown
voxel,12,1,1.5,0,unknown
voxel,12,1,2.5,0,unknown
voxel,12,1,3.5,0,unknown
voxel,12,1,4.5,0,unknown
voxel,12,2,0.5,0,unknown
voxel,12,2,1.5,0,unknown
voxel,12,2,2.5,0,unknown
voxel,12,2,3.5,0,unknown
voxel,12,2,4.5,0,unknown
voxel,12,3,0.5,0,unknown
voxel,12,3,1.5,0,unknown
voxel,12,3,2.5,0,unknown
voxel,12,3,3.5,0,unknown
voxel,12,3,4.5,0,unknown
voxel,12,4,0.5,0,unknown
voxel,12,4,1.5,0,unknown
voxel,12,4,2.5,0,unknown
voxel,12,4,3.5,0,unknown
voxel,12,4,4.5,0,unknown
voxel,12,5,0.5,0,unknown
voxel,12,5,1.5,0,unknown
voxel,12,5,2.5,0,unknown
voxel,12,5,3.5,0,unknown
voxel,12,5,4.5,0,unknown
voxel,12,6,0.5,0,unknown
voxel,12,6,1.5,0,unknown
voxel,12,6,2.5,0,unknown
voxel,12,6,3.5,0,unknown
voxel,12,6,4.5,0,unknown
voxel,12,7,0.5,0,unknown
voxel,12,7,1.5,0,unknown
voxel,12,7,2.5,0,unknown
voxel,12,7,3.5,0,unknown
voxel,12,7,4.5,0,unknown
voxel,12,8,0.5,0,unknown
voxel,12,8,1.5,0,unknown
voxel,12,8,2.5,0,unknown
voxel,12,8,3.5,0,unknown
voxel,12,8,4.5,0,unknown
voxel,12,9,0.5,0,unknown
voxel,12,9,1.5,0,unknown
voxel,12,9,2.5,0,unknown
voxel,12,9,3.5,0,unknown
voxel,12,9,4.5,0,unknown
voxel,12,10,0.5,0,unknown
voxel,12,10,1.5,0,unknown
voxel,12,10,2.5,0,unknown
voxel,12,10,3.5,0,unknown
voxel,12,10,4.5,0,unknown
voxel,12,11,0.5,0,unknown
voxel,12,11,1.5,0,unknown
voxel,12,11,2.5,0,unknown
voxel,12,11,3.5,0,unknown
voxel,12,11,4.5,0,unknown
voxel,12,12,0.5,0,unknown
voxel,12,12,1.5,0,unknown
voxel,12,12,2.5,0,unknown
voxel,12,12,3.5,0,unknown
voxel,12,12,4.5,0,unknown
voxel,12,13,0.5,0,unknown
voxel,12,13,1.5,0,unknown
voxel,12,13,2.5,0,unknown
voxel,12,13,3.5,0,unknown
voxel,12,13,4.5,0,unknown
voxel,12,14,0.5,0,unknown
voxel,12,14,1.5,0,unknown
voxel,12,14,2.5,0,unknown
voxel,12,14,3.5,0,unknown
voxel,12,14,4.5,0,unknown
voxel,13,-14,0.5,0,unknown
voxel,13,-14,1.5,0,unknown
voxel,13,-14,2.5,0,unknown
voxel,13,-14,3.5,0,unknown
voxel,13,-14,4.5,0,unknown
voxel,13,-13,0.5,0,unknown
voxel,13,-13,1.5,0,unknown
voxel,13,-13,2.5,0,unknown
voxel,13,-13,3.5,0,unknown
voxel,13,-13,4.5,0,unknown
voxel,13,-12,0.5,0,unknown
voxel,13,-12,1.5,0,unknown
voxel,13,-12,2.5,0,unknown
voxel,13,-12,3.5,0,unknown
voxel,13,-12,4.5,0,unknown
voxel,13,-11,0.5,0,unknown
voxel,13,-11,1.5,0,unknown
voxel,13,-11,2.5,0,unknown
voxel,13,-11,3.5,0,unknown
voxel,13,-11,4.5,0,unknown
voxel,13,-10,0.5,0,unknown
voxel,13,-10,1.5,0,unknown
voxel,13,-10,2.5,0,unknown
voxel,13,-10,3.5,0,unknown
voxel,13,-10,4.5,0,unknown
voxel,13,-9,0.5,0,unknown
voxel,13,-9,1.5,0,unknown
voxel,13,-9,2.5,0,unknown
voxel,13,-9,3.5,0,unknown
voxel,13,-9,4.5,0,unknown
voxel,13,-8,0.5,0,unknown
voxel,13,-8,1.5,0,unknown
voxel,13,-8,2.5,0,unknown
voxel,13,-8,3.5,0,unknown
voxel,13,-8,4.5,0,unknown
voxel,13,-7,0.5,0,unknown
voxel,13,-7,1.5,0,unknown
voxel,13,-7,2.5,0,unknown
voxel,13,-7,3.5,0,unknown
voxel,13,-7,4.5,0,unknown
voxel,13,-6,0.5,0,unknown
voxel,13,-6,1.5,0,unknown
voxel,13,-6,2.5,0,unknown
voxel,13,-6,3.5,0,unknown
voxel,13,-6,4.5,0,unknown
voxel,13,-5,0.5,0,unknown
voxel,13,-5,1.5,0,unknown
voxel,13,-5,2.5,0,unknown
voxel,13,-5,3.5,0,unknown
voxel,13,-5,4.5,0,unknown
voxel,13,-4,0.5,0,unknown
voxel,13,-4,1.5,0,unknown
voxel,13,-4,2.5,0,unknown
voxel,13,-4,3.5,0,unknown
voxel,13,-4,4.5,0,unknown
voxel,13,-3,0.5,0,unknown
voxel,13,-3,1.5,0,unknown
voxel,13,-3,2.5,0,unknown
voxel,13,-3,3.5,0,unknown
voxel,13,-3,4.5,0,unknown
voxel,13,-2,0.5,0,unknown
voxel,13,-2,1.5,0,unknown
voxel,13,-2,2.5,0,unknown
voxel,13,-2,3.5,0,unknown
voxel,13,-2,4.5,0,unknown
voxel,13,-1,0.5,0,unknown
voxel,13,-1,1.5,0,unknown
voxel,13,-1,2.5,0,unknown
voxel,13,-1,3.5,0,unknown
voxel,13,-1,4.5,0,unknown
voxel,13,0,0.5,0,unknown
voxel,13,0,1.5,0,unknown
voxel,13,0,2.5,0,unknown
voxel,13,0,3.5,0,unknown
voxel,13,0,4.5,0,unknown
voxel,13,1,0.5,0,unknown
voxel,13,1,1.5,0,unknown
voxel,13,1,2.5,0,unknown
voxel,13,1,3.5,0,unknown
voxel,13,1,4.5,0,unknown
voxel,13,2,0.5,0,unknown
voxel,13,2,1.5,0,unknown
voxel,13,2,2.5,0,unknown
voxel,13,2,3.5,0,unknown
voxel,13,2,4.5,0,unknown
voxel,13,3,0.5,0,unknown
voxel,13,3,1.5,0,unknown
voxel,13,3,2.5,0,unknown
voxel,13,3,3.5,0,unknown
voxel,13,3,4.5,0,unknown
voxel,13,4,0.5,0,unknown
voxel,13,4,1.5,0,unknown
voxel,13,4,2.5,0,unknown
voxel,13,4,3.5,0,unknown
voxel,13,4,4.5,0,unknown
voxel,13,5,0.5,0,unknown
voxel,13,5,1.5,0,unknown
voxel,13,5,2.5,0,unknown
voxel,13,5,3.5,0,unknown
voxel,13,5,4.5,0,unknown
voxel,13,6,0.5,0,unknown
voxel,13,6,1.5,0,unknown
voxel,13,6,2.5,0,unknown
voxel,13,6,3.5,0,unknown
voxel,13,6,4.5,0,unknown
voxel,13,7,0.5,0,unknown
voxel,13,7,1.5,0,unknown
voxel,13,7,2.5,0,unknown
voxel,13,7,3.5,0,unknown
voxel,13,7,4.5,0,unknown
voxel,13,8,0.5,0,unknown
voxel,13,8,1.5,0,unknown
voxel,13,8,2.5,0,unknown
voxel,13,8,3.5,0,unknown
voxel,13,8,4.5,0,unknown
voxel,13,9,0.5,0,unknown
voxel,13,9,1.5,0,unknown
voxel,13,9,2.5,0,unknown
voxel,13,9,3.5,0,unknown
voxel,13,9,4.5,0,unknown
voxel,13,10,0.5,0,unknown
voxel,13,10,1.5,0,unknown
voxel,13,10,2.5,0,unknown
voxel,13,10,3.5,0,unknown
voxel,13,10,4.5,0,unknown
voxel,13,11,0.5,0,unknown
voxel,13,11,1.5,0,unknown
voxel,13,11,2.5,0,unknown
voxel,13,11,3.5,0,unknown
voxel,13,11,4.5,0,unknown
voxel,13,12,0.5,0,unknown
voxel,13,12,1.5,0,unknown
voxel,13,12,2.5,0,unknown
voxel,13,12,3.5,0,unknown
voxel,13,12,4.5,0,unknown
voxel,13,13,0.5,0,unknown
voxel,13,13,1.5,0,unknown
voxel,13,13,2.5,0,unknown
voxel,13,13,3.5,0,unknown
voxel,13,13,4.5,0,unknown
voxel,13,14,0.5,0,unknown
voxel,13,14,1.5,0,unknown
voxel,13,14,2.5,0,unknown
voxel,13,14,3.5,0,unknown
voxel,13,14,4.5,0,unknown
voxel,14,-14,0.5,0,unknown
voxel,14,-14,1.5,0,unknown
voxel,14,-14,2.5,0,unknown
voxel,14,-14,3.5,0,unknown
voxel,14,-14,4.5,0,unknown
voxel,14,-13,0.5,0,unknown
voxel,14,-13,1.5,0,unknown
voxel,14,-13,2.5,0,unknown
voxel,14,-13,3.5,0,unknown
voxel,14,-13,4.5,0,unknown
voxel,14,-12,0.5,0,unknown
voxel,14,-12,1.5,0,unknown
voxel,14,-12,2.5,0,unknown
voxel,14,-12,3.5,0,unknown
voxel,14,-12,4.5,0,unknown
voxel,14,-11,0.5,0,unknown
voxel,14,-11,1.5,0,unknown
voxel,14,-11,2.5,0,unknown
voxel,14,-11,3.5,0,unknown
voxel,14,-11,4.5,0,unknown
voxel,14,-10,0.5,0,unknown
voxel,14,-10,1.5,0,unknown
voxel,14,-10,2.5,0,unknown
voxel,14,-10,3.5,0,unknown
voxel,14,-10,4.5,0,unknown
voxel,14,-9,0.5,0,unknown
voxel,14,-9,1.5,0,unknown
voxel,14,-9,2.5,0,unknown
voxel,14,-9,3.5,0,unknown
voxel,14,-9,4.5,0,unknown
voxel,14,-8,0.5,0,unknown
voxel,14,-8,1.5,0,unknown
voxel,14,-8,2.5,0,unknown
voxel,14,-8,3.5,0,unknown
voxel,14,-8,4.5,0,unknown
voxel,14,-7,0.5,0,unknown
voxel,14,-7,1.5,0,unknown
voxel,14,-7,2.5,0,unknown
voxel,14,-7,3.5,0,unknown
voxel,14,-7,4.5,0,unknown
voxel,14,-6,0.5,0,unknown
voxel,14,-6,1.5,0,unknown
voxel,14,-6,2.5,0,unknown
voxel,14,-6,3.5,0,unknown
voxel,14,-6,4.5,0,unknown
voxel,14,-5,0.5,0,unknown
voxel,14,-5,1.5,0,unknown
voxel,14,-5,2.5,0,unknown
voxel,14,-5,3.5,0,unknown
voxel,14,-5,4.5,0,unknown
voxel,14,-4,0.5,0,unknown
voxel,14,-4,1.5,0,unknown
voxel,14,-4,2.5,0,unknown
voxel,14,-4,3.5,0,unknown
voxel,14,-4,4.5,0,unknown
voxel,14,-3,0.5,0,unknown
voxel,14,-3,1.5,0,unknown
voxel,14,-3,2.5,0,unknown
voxel,14,-3,3.5,0,unknown
voxel,14,-3,4.5,0,unknown
voxel,14,-2,0.5,0,unknown
voxel,14,-2,1.5,0,unknown
voxel,14,-2,2.5,0,unknown
voxel,14,-2,3.5,0,unknown
voxel,14,-2,4.5,0,unknown
voxel,14,-1,0.5,0,unknown
voxel,14,-1,1.5,0,unknown
voxel,14,-1,2.5,0,unknown
voxel,14,-1,3.5,0,unknown
voxel,14,-1,4.5,0,unknown
voxel,14,0,0.5,0,unknown
voxel,14,0,1.5,0,unknown
voxel,14,0,2.5,0,unknown
voxel,14,0,3.5,0,unknown
voxel,14,0,4.5,0,unknown
voxel,14,1,0.5,0,unknown
voxel,14,1,1.5,0,unknown
voxel,14,1,2.5,0,unknown
voxel,14,1,3.5,0,unknown
voxel,14,1,4.5,0,unknown
voxel,14,2,0.5,0,unknown
voxel,14,2,1.5,0,unknown
voxel,14,2,2.5,0,unknown
voxel,14,2,3.5,0,unknown
voxel,14,2,4.5,0,unknown
voxel,14,3,0.5,0,unknown
voxel,14,3,1.5,0,unknown
voxel,14,3,2.5,0,unknown
voxel,14,3,3.5,0,unknown
voxel,14,3,4.5,0,unknown
voxel,14,4,0.5,0,unknown
voxel,14,4,1.5,0,unknown
voxel,14,4,2.5,0,unknown
voxel,14,4,3.5,0,unknown
voxel,14,4,4.5,0,unknown
voxel,14,5,0.5,0,unknown
voxel,14,5,1.5,0,unknown
voxel,14,5,2.5,0,unknown
voxel,14,5,3.5,0,unknown
voxel,14,5,4.5,0,unknown
voxel,14,6,0.5,0,unknown
voxel,14,6,1.5,0,unknown
voxel,14,6,2.5,0,unknown
voxel,14,6,3.5,0,unknown
voxel,14,6,4.5,0,unknown
voxel,14,7,0.5,0,unknown
voxel,14,7,1.5,0,unknown
voxel,14,7,2.5,0,unknown
voxel,14,7,3.5,0,unknown
voxel,14,7,4.5,0,unknown
voxel,14,8,0.5,0,unknown
voxel,14,8,1.5,0,unknown
voxel,14,8,2.5,0,unknown
voxel,14,8,3.5,0,unknown
voxel,14,8,4.5,0,unknown
voxel,14,9,0.5,0,unknown
voxel,14,9,1.5,0,unknown
voxel,14,9,2.5,0,unknown
voxel,14,9,3.5,0,unknown
voxel,14,9,4.5,0,unknown
voxel,14,10,0.5,0,unknown
voxel,14,10,1.5,0,unknown
voxel,14,10,2.5,0,unknown
voxel,14,10,3.5,0,unknown
voxel,14,10,4.5,0,unknown
voxel,14,11,0.5,0,unknown
voxel,14,11,1.5,0,unknown
voxel,14,11,2.5,0,unknown
voxel,14,11,3.5,0,unknown
voxel,14,11,4.5,0,unknown
voxel,14,12,0.5,0,unknown
voxel,14,12,1.5,0,unknown
voxel,14,12,2.5,0,unknown
voxel,14,12,3.5,0,unknown
voxel,14,12,4.5,0,unknown
voxel,14,13,0.5,0,unknown
voxel,14,13,1.5,0,unknown
voxel,14,13,2.5,0,unknown
voxel,14,13,3.5,0,unknown
voxel,14,13,4.5,0,unknown
voxel,14,14,0.5,0,unknown
voxel,14,14,1.5,0,unknown
voxel,14,14,2.5,0,unknown
voxel,14,14,3.5,0,unknown
voxel,14,14,4.5,0,unknown
box,-8,0,1,0.8,free
box,-6,0,1,0.8,free
box,-4,0,1,0.8,unknown
box,-2,0,1,0.8,unknown
box,0,0,1,0.8,unknown
box,2,0,1,0.8,occupied
box,4,0,1,0.8,unknown
box,6,0,1,0.8,unknown
box,8,0,1,0.8,unknown
path,-8,0,1,0,free
path,0,-8,1,1,unknown
path,0,0,1,2,free
path,-5,-5,1,3,occupied
ray,12,0,1,0,occupied
ray,11.0866,4.5922,1,1,occupied
ray,8.48528,8.48528,1,2,unknown
ray,4.5922,11.0866,1,3,unknown
ray,7.34788e-16,12,1,4,occupied
ray,-4.5922,11.0866,1,5,unknown
ray,-8.48528,8.48528,1,6,unknown
ray,-11.0866,4.5922,1,7,unknown
ray,-12,1.46958e-15,1,8,occupied
ray,-11.0866,-4.5922,1,9,unknown
ray,-8.48528,-8.48528,1,10,unknown
ray,-4.5922,-11.0866,1,11,unknown
ray,-2.20436e-15,-12,1,12,occupied
ray,4.5922,-11.0866,1,13,unknown
ray,8.48528,-8.48528,1,14,unknown
ray,11.0866,-4.5922,1,15,unknown
gain,0,0,1,0,unknown=2392;occupied=9039;free=837
gain,6,0,1,1,unknown=2919;occupied=5192;free=608
gain,0,6,1,2,unknown=2160;occupied=9399;free=761
gain,-6,-6,1,3,unknown=2119;occupied=7733;free=607
gain,8,8,1,4,unknown=1829;occupied=6221;free=590
